folder,image,seed,auto_count
K30_incid,3,38,21
K30_incid,3,39,21
K30_incid,3,40,21
K30_incid,3,41,21
K30_incid,3,42,21
K30_incid,3,43,21
K30_incid,3,44,20
K30_incid,3,45,20
K30_incid,3,46,20
K30_incid,3,47,20
K30_incid,3,48,20
K30_incid,3,49,20
K30_incid,3,50,19
K30_incid,3,51,19
K30_incid,3,52,19
K30_incid,3,53,19
K30_incid,3,54,19
K30_incid,3,55,19
K30_incid,3,56,19
K30_incid,3,57,19
K30_incid,3,58,19
K30_incid,3,59,19
K30_incid,3,60,19
K30_incid,4,1,334
K30_incid,4,2,192
K30_incid,4,3,54
K30_incid,4,4,21
K30_incid,4,5,15
K30_incid,4,6,14
K30_incid,4,7,14
K30_incid,4,8,14
K30_incid,4,9,14
K30_incid,4,10,14
K30_incid,4,11,13
K30_incid,4,12,13
K30_incid,4,13,13
K30_incid,4,14,13
K30_incid,4,15,13
K30_incid,4,16,13
K30_incid,4,17,13
K30_incid,4,18,13
K30_incid,4,19,13
K30_incid,4,20,13
K30_incid,4,21,13
K30_incid,4,22,13
K30_incid,4,23,13
K30_incid,4,24,13
K30_incid,4,25,13
K30_incid,4,26,13
K30_incid,4,27,13
K30_incid,4,28,13
K30_incid,4,29,13
K30_incid,4,30,13
K30_incid,4,31,13
K30_incid,4,32,13
K30_incid,4,33,13
K30_incid,4,34,13
K30_incid,4,35,13
K30_incid,4,36,13
K30_incid,4,37,13
K30_incid,4,38,13
K30_incid,4,39,13
K30_incid,4,40,13
K30_incid,4,41,13
K30_incid,4,42,13
K30_incid,4,43,13
K30_incid,4,44,13
K30_incid,4,45,13
K30_incid,4,46,13
K30_incid,4,47,13
K30_incid,4,48,13
K30_incid,4,49,13
K30_incid,4,50,13
K30_incid,4,51,13
K30_incid,4,52,13
K30_incid,4,53,13
K30_incid,4,54,13
K30_incid,4,55,13
K30_incid,4,56,13
K30_incid,4,57,13
K30_incid,4,58,13
K30_incid,4,59,13
K30_incid,4,60,13
K30_incid,5,1,437
K30_incid,5,2,237
K30_incid,5,3,68
K30_incid,5,4,25
K30_incid,5,5,23
K30_incid,5,6,21
K30_incid,5,7,20
K30_incid,5,8,20
K30_incid,5,9,20
K30_incid,5,10,19
K30_incid,5,11,19
K30_incid,5,12,20
K30_incid,5,13,19
K30_incid,5,14,19
K30_incid,5,15,19
K30_incid,5,16,19
K30_incid,5,17,19
K30_incid,5,18,19
K30_incid,5,19,19
K30_incid,5,20,19
K30_incid,5,21,19
K30_incid,5,22,18
K30_incid,5,23,18
K30_incid,5,24,18
K30_incid,5,25,18
K30_incid,5,26,18
K30_incid,5,27,18
K30_incid,5,28,18
K30_incid,5,29,18
K30_incid,5,30,18
K30_incid,5,31,18
K30_incid,5,32,18
K30_incid,5,33,18
K30_incid,5,34,18
K30_incid,5,35,18
K30_incid,5,36,18
K30_incid,5,37,18
K30_incid,5,38,18
K30_incid,5,39,18
K30_incid,5,40,18
K30_incid,5,41,18
K30_incid,5,42,18
K30_incid,5,43,18
K30_incid,5,44,18
K30_incid,5,45,18
K30_incid,5,46,18
K30_incid,5,47,18
K30_incid,5,48,18
K30_incid,5,49,18
K30_incid,5,50,18
K30_incid,5,51,18
K30_incid,5,52,18
K30_incid,5,53,18
K30_incid,5,54,18
K30_incid,5,55,18
K30_incid,5,56,18
K30_incid,5,57,18
K30_incid,5,58,18
K30_incid,5,59,18
K30_incid,5,60,18
K30_incid,6,1,483
K30_incid,6,2,289
K30_incid,6,3,75
K30_incid,6,4,26
K30_incid,6,5,23
K30_incid,6,6,22
K30_incid,6,7,22
K30_incid,6,8,21
K30_incid,6,9,21
K30_incid,6,10,21
K30_incid,6,11,20
K30_incid,6,12,20
K30_incid,6,13,20
K30_incid,6,14,20
K30_incid,6,15,20
K30_incid,6,16,20
K30_incid,6,17,19
K30_incid,6,18,19
K30_incid,6,19,19
K30_incid,6,20,19
K30_incid,6,21,19
K30_incid,6,22,19
K30_incid,6,23,19
K30_incid,6,24,19
K30_incid,6,25,19
K30_incid,6,26,19
K30_incid,6,27,19
K30_incid,6,28,19
K30_incid,6,29,19
K30_incid,6,30,19
K30_incid,6,31,19
K30_incid,6,32,19
K30_incid,6,33,19
K30_incid,6,34,19
K30_incid,6,35,19
K30_incid,6,36,19
K30_incid,6,37,19
K30_incid,6,38,19
K30_incid,6,39,19
K30_incid,6,40,19
K30_incid,6,41,19
K30_incid,6,42,19
K30_incid,6,43,19
K30_incid,6,44,19
K30_incid,6,45,19
K30_incid,6,46,19
K30_incid,6,47,19
K30_incid,6,48,19
K30_incid,6,49,19
K30_incid,6,50,19
K30_incid,6,51,19
K30_incid,6,52,19
K30_incid,6,53,19
K30_incid,6,54,18
K30_incid,6,55,18
K30_incid,6,56,18
K30_incid,6,57,18
K30_incid,6,58,18
K30_incid,6,59,18
K30_incid,6,60,18
K30_incid,7,1,400
K30_incid,7,2,270
K30_incid,7,3,68
K30_incid,7,4,22
K30_incid,7,5,17
K30_incid,7,6,17
K30_incid,7,7,17
K30_incid,7,8,17
K30_incid,7,9,17
K30_incid,7,10,17
K30_incid,7,11,17
K30_incid,7,12,17
K30_incid,7,13,17
K30_incid,7,14,17
K30_incid,7,15,17
K30_incid,7,16,17
K30_incid,7,17,17
K30_incid,7,18,17
K30_incid,7,19,17
K30_incid,7,20,17
K30_incid,7,21,17
K30_incid,7,22,17
K30_incid,7,23,17
K30_incid,7,24,17
K30_incid,7,25,17
K30_incid,7,26,17
K30_incid,7,27,17
K30_incid,7,28,17
K30_incid,7,29,17
K30_incid,7,30,17
K30_incid,7,31,17
K30_incid,7,32,17
K30_incid,7,33,17
K30_incid,7,34,17
K30_incid,7,35,17
K30_incid,7,36,17
K30_incid,7,37,17
K30_incid,7,38,17
K30_incid,7,39,17
K30_incid,7,40,17
K30_incid,7,41,17
K30_incid,7,42,17
K30_incid,7,43,17
K30_incid,7,44,16
K30_incid,7,45,16
K30_incid,7,46,16
K30_incid,7,47,16
K30_incid,7,48,16
K30_incid,7,49,16
K30_incid,7,50,16
K30_incid,7,51,16
K30_incid,7,52,16
K30_incid,7,53,16
K30_incid,7,54,16
K30_incid,7,55,16
K30_incid,7,56,16
K30_incid,7,57,16
K30_incid,7,58,16
K30_incid,7,59,16
K30_incid,7,60,16
K30_incid,8,1,448
K30_incid,8,2,281
K30_incid,8,3,65
K30_incid,8,4,26
K30_incid,8,5,20
K30_incid,8,6,19
K30_incid,8,7,19
K30_incid,8,8,18
K30_incid,8,9,18
K30_incid,8,10,18
K30_incid,8,11,18
K30_incid,8,12,18
K30_incid,8,13,18
K30_incid,8,14,18
K30_incid,8,15,18
K30_incid,8,16,18
K30_incid,8,17,18
K30_incid,8,18,18
K30_incid,8,19,18
K30_incid,8,20,18
K30_incid,8,21,18
K30_incid,8,22,18
K30_incid,8,23,18
K30_incid,8,24,18
K30_incid,8,25,18
K30_incid,8,26,18
K30_incid,8,27,18
K30_incid,8,28,18
K30_incid,8,29,18
K30_incid,8,30,18
K30_incid,8,31,18
K30_incid,8,32,18
K30_incid,8,33,18
K30_incid,8,34,18
K30_incid,8,35,18
K30_incid,8,36,18
K30_incid,8,37,18
K30_incid,8,38,18
K30_incid,8,39,18
K30_incid,8,40,18
K30_incid,8,41,18
K30_incid,8,42,18
K30_incid,8,43,18
K30_incid,8,44,18
K30_incid,8,45,18
K30_incid,8,46,18
K30_incid,8,47,18
K30_incid,8,48,18
K30_incid,8,49,18
K30_incid,8,50,18
K30_incid,8,51,18
K30_incid,8,52,18
K30_incid,8,53,18
K30_incid,8,54,18
K30_incid,8,55,18
K30_incid,8,56,18
K30_incid,8,57,18
K30_incid,8,58,18
K30_incid,8,59,17
K30_incid,8,60,17
K30_incid,9,1,382
K30_incid,9,2,245
K30_incid,9,3,60
K30_incid,9,4,24
K30_incid,9,5,19
K30_incid,9,6,17
K30_incid,9,7,17
K30_incid,9,8,17
K30_incid,9,9,16
K30_incid,9,10,16
K30_incid,9,11,16
K30_incid,9,12,16
K30_incid,9,13,16
K30_incid,9,14,16
K30_incid,9,15,16
K30_incid,9,16,16
K30_incid,9,17,16
K30_incid,9,18,16
K30_incid,9,19,16
K30_incid,9,20,16
K30_incid,9,21,16
K30_incid,9,22,16
K30_incid,9,23,16
K30_incid,9,24,16
K30_incid,9,25,16
K30_incid,9,26,16
K30_incid,9,27,16
K30_incid,9,28,16
K30_incid,9,29,16
K30_incid,9,30,16
K30_incid,9,31,16
K30_incid,9,32,16
K30_incid,9,33,16
K30_incid,9,34,16
K30_incid,9,35,16
K30_incid,9,36,16
K30_incid,9,37,16
K30_incid,9,38,16
K30_incid,9,39,16
K30_incid,9,40,16
K30_incid,9,41,16
K30_incid,9,42,16
K30_incid,9,43,16
K30_incid,9,44,16
K30_incid,9,45,16
K30_incid,9,46,16
K30_incid,9,47,16
K30_incid,9,48,16
K30_incid,9,49,16
K30_incid,9,50,16
K30_incid,9,51,16
K30_incid,9,52,16
K30_incid,9,53,16
K30_incid,9,54,16
K30_incid,9,55,16
K30_incid,9,56,16
K30_incid,9,57,16
K30_incid,9,58,15
K30_incid,9,59,15
K30_incid,9,60,15
K30_incid,10,1,407
K30_incid,10,2,245
K30_incid,10,3,53
K30_incid,10,4,23
K30_incid,10,5,21
K30_incid,10,6,20
K30_incid,10,7,19
K30_incid,10,8,19
K30_incid,10,9,19
K30_incid,10,10,19
K30_incid,10,11,19
K30_incid,10,12,19
K30_incid,10,13,19
K30_incid,10,14,19
K30_incid,10,15,19
K30_incid,10,16,19
K30_incid,10,17,19
K30_incid,10,18,19
K30_incid,10,19,19
K30_incid,10,20,19
K30_incid,10,21,19
K30_incid,10,22,19
K30_incid,10,23,19
K30_incid,10,24,18
K30_incid,10,25,18
K30_incid,10,26,18
K30_incid,10,27,18
K30_incid,10,28,18
K30_incid,10,29,18
K30_incid,10,30,18
K30_incid,10,31,18
K30_incid,10,32,18
K30_incid,10,33,18
K30_incid,10,34,18
K30_incid,10,35,18
K30_incid,10,36,18
K30_incid,10,37,18
K30_incid,10,38,18
K30_incid,10,39,18
K30_incid,10,40,18
K30_incid,10,41,18
K30_incid,10,42,18
K30_incid,10,43,18
K30_incid,10,44,18
K30_incid,10,45,18
K30_incid,10,46,18
K30_incid,10,47,18
K30_incid,10,48,18
K30_incid,10,49,18
K30_incid,10,50,18
K30_incid,10,51,18
K30_incid,10,52,18
K30_incid,10,53,18
K30_incid,10,54,18
K30_incid,10,55,18
K30_incid,10,56,18
K30_incid,10,57,18
K30_incid,10,58,18
K30_incid,10,59,18
K30_incid,10,60,18
K30_incid,11,1,388
K30_incid,11,2,326
K30_incid,11,3,78
K30_incid,11,4,25
K30_incid,11,5,21
K30_incid,11,6,19
K30_incid,11,7,19
K30_incid,11,8,16
K30_incid,11,9,16
K30_incid,11,10,16
K30_incid,11,11,16
K30_incid,11,12,16
K30_incid,11,13,16
K30_incid,11,14,16
K30_incid,11,15,16
K30_incid,11,16,16
K30_incid,11,17,16
K30_incid,11,18,16
K30_incid,11,19,16
K30_incid,11,20,16
K30_incid,11,21,16
K30_incid,11,22,16
K30_incid,11,23,16
K30_incid,11,24,16
K30_incid,11,25,16
K30_incid,11,26,16
K30_incid,11,27,16
K30_incid,11,28,16
K30_incid,11,29,16
K30_incid,11,30,16
K30_incid,11,31,16
K30_incid,11,32,16
K30_incid,11,33,16
K30_incid,11,34,16
K30_incid,11,35,16
K30_incid,11,36,16
K30_incid,11,37,16
K30_incid,11,38,16
K30_incid,11,39,16
K30_incid,11,40,16
K30_incid,11,41,16
K30_incid,11,42,16
K30_incid,11,43,16
K30_incid,11,44,16
K30_incid,11,45,16
K30_incid,11,46,16
K30_incid,11,47,16
K30_incid,11,48,16
K30_incid,11,49,16
K30_incid,11,50,16
K30_incid,11,51,16
K30_incid,11,52,16
K30_incid,11,53,16
K30_incid,11,54,16
K30_incid,11,55,16
K30_incid,11,56,16
K30_incid,11,57,16
K30_incid,11,58,16
K30_incid,11,59,16
K30_incid,11,60,16
K30_incid,12,1,152
K30_incid,12,2,167
K30_incid,12,3,91
K30_incid,12,4,42
K30_incid,12,5,27
K30_incid,12,6,23
K30_incid,12,7,23
K30_incid,12,8,22
K30_incid,12,9,22
K30_incid,12,10,21
K30_incid,12,11,20
K30_incid,12,12,20
K30_incid,12,13,17
K30_incid,12,14,17
K30_incid,12,15,16
K30_incid,12,16,15
K30_incid,12,17,15
K30_incid,12,18,15
K30_incid,12,19,15
K30_incid,12,20,14
K30_incid,12,21,12
K30_incid,12,22,12
K30_incid,12,23,12
K30_incid,12,24,12
K30_incid,12,25,11
K30_incid,12,26,11
K30_incid,12,27,11
K30_incid,12,28,11
K30_incid,12,29,11
K30_incid,12,30,10
K30_incid,12,31,10
K30_incid,12,32,10
K30_incid,12,33,10
K30_incid,12,34,10
K30_incid,12,35,10
K30_incid,12,36,10
K30_incid,12,37,10
K30_incid,12,38,10
K30_incid,12,39,10
K30_incid,12,40,10
K30_incid,12,41,10
K30_incid,12,42,10
K30_incid,12,43,10
K30_incid,12,44,10
K30_incid,12,45,10
K30_incid,12,46,10
K30_incid,12,47,10
K30_incid,12,48,10
K30_incid,12,49,10
K30_incid,12,50,10
K30_incid,12,51,10
K30_incid,12,52,10
K30_incid,12,53,10
K30_incid,12,54,10
K30_incid,12,55,10
K30_incid,12,56,10
K30_incid,12,57,10
K30_incid,12,58,10
K30_incid,12,59,10
K30_incid,12,60,10
K30_incid,13,1,310
K30_incid,13,2,249
K30_incid,13,3,57
K30_incid,13,4,26
K30_incid,13,5,21
K30_incid,13,6,18
K30_incid,13,7,18
K30_incid,13,8,18
K30_incid,13,9,17
K30_incid,13,10,16
K30_incid,13,11,16
K30_incid,13,12,16
K30_incid,13,13,16
K30_incid,13,14,16
K30_incid,13,15,15
K30_incid,13,16,15
K30_incid,13,17,15
K30_incid,13,18,15
K30_incid,13,19,15
K30_incid,13,20,15
K30_incid,13,21,15
K30_incid,13,22,15
K30_incid,13,23,15
K30_incid,13,24,15
K30_incid,13,25,15
K30_incid,13,26,15
K30_incid,13,27,15
K30_incid,13,28,15
K30_incid,13,29,15
K30_incid,13,30,15
K30_incid,13,31,15
K30_incid,13,32,15
K30_incid,13,33,15
K30_incid,13,34,15
K30_incid,13,35,15
K30_incid,13,36,15
K30_incid,13,37,15
K30_incid,13,38,15
K30_incid,13,39,15
K30_incid,13,40,15
K30_incid,13,41,15
K30_incid,13,42,15
K30_incid,13,43,15
K30_incid,13,44,15
K30_incid,13,45,15
K30_incid,13,46,15
K30_incid,13,47,15
K30_incid,13,48,15
K30_incid,13,49,15
K30_incid,13,50,15
K30_incid,13,51,15
K30_incid,13,52,15
K30_incid,13,53,15
K30_incid,13,54,15
K30_incid,13,55,15
K30_incid,13,56,15
K30_incid,13,57,15
K30_incid,13,58,15
K30_incid,13,59,15
K30_incid,13,60,15
K30_incid,14,1,411
K30_incid,14,2,262
K30_incid,14,3,52
K30_incid,14,4,21
K30_incid,14,5,19
K30_incid,14,6,19
K30_incid,14,7,19
K30_incid,14,8,18
K30_incid,14,9,18
K30_incid,14,10,18
K30_incid,14,11,18
K30_incid,14,12,18
K30_incid,14,13,18
K30_incid,14,14,18
K30_incid,14,15,18
K30_incid,14,16,18
K30_incid,14,17,18
K30_incid,14,18,18
K30_incid,14,19,18
K30_incid,14,20,18
K30_incid,14,21,18
K30_incid,14,22,18
K30_incid,14,23,18
K30_incid,14,24,18
K30_incid,14,25,18
K30_incid,14,26,18
K30_incid,14,27,18
K30_incid,14,28,18
K30_incid,14,29,18
K30_incid,14,30,18
K30_incid,14,31,18
K30_incid,14,32,18
K30_incid,14,33,17
K30_incid,14,34,17
K30_incid,14,35,17
K30_incid,14,36,17
K30_incid,14,37,17
K30_incid,14,38,17
K30_incid,14,39,17
K30_incid,14,40,17
K30_incid,14,41,17
K30_incid,14,42,17
K30_incid,14,43,17
K30_incid,14,44,17
K30_incid,14,45,17
K30_incid,14,46,17
K30_incid,14,47,17
K30_incid,14,48,17
K30_incid,14,49,17
K30_incid,14,50,17
K30_incid,14,51,17
K30_incid,14,52,17
K30_incid,14,53,17
K30_incid,14,54,17
K30_incid,14,55,17
K30_incid,14,56,17
K30_incid,14,57,17
K30_incid,14,58,17
K30_incid,14,59,17
K30_incid,14,60,17
K30_incid,15,1,388
K30_incid,15,2,259
K30_incid,15,3,70
K30_incid,15,4,18
K30_incid,15,5,17
K30_incid,15,6,17
K30_incid,15,7,16
K30_incid,15,8,16
K30_incid,15,9,16
K30_incid,15,10,16
K30_incid,15,11,16
K30_incid,15,12,16
K30_incid,15,13,16
K30_incid,15,14,16
K30_incid,15,15,15
K30_incid,15,16,14
K30_incid,15,17,14
K30_incid,15,18,14
K30_incid,15,19,14
K30_incid,15,20,14
K30_incid,15,21,14
K30_incid,15,22,14
K30_incid,15,23,14
K30_incid,15,24,14
K30_incid,15,25,14
K30_incid,15,26,14
K30_incid,15,27,14
K30_incid,15,28,14
K30_incid,15,29,14
K30_incid,15,30,14
K30_incid,15,31,14
K30_incid,15,32,14
K30_incid,15,33,14
K30_incid,15,34,14
K30_incid,15,35,14
K30_incid,15,36,14
K30_incid,15,37,14
K30_incid,15,38,14
K30_incid,15,39,14
K30_incid,15,40,14
K30_incid,15,41,14
K30_incid,15,42,14
K30_incid,15,43,14
K30_incid,15,44,14
K30_incid,15,45,14
K30_incid,15,46,14
K30_incid,15,47,14
K30_incid,15,48,14
K30_incid,15,49,14
K30_incid,15,50,14
K30_incid,15,51,14
K30_incid,15,52,14
K30_incid,15,53,14
K30_incid,15,54,14
K30_incid,15,55,14
K30_incid,15,56,14
K30_incid,15,57,14
K30_incid,15,58,14
K30_incid,15,59,14
K30_incid,15,60,14
K30_incid,16,1,330
K30_incid,16,2,235
K30_incid,16,3,60
K30_incid,16,4,34
K30_incid,16,5,27
K30_incid,16,6,24
K30_incid,16,7,21
K30_incid,16,8,21
K30_incid,16,9,20
K30_incid,16,10,20
K30_incid,16,11,20
K30_incid,16,12,20
K30_incid,16,13,19
K30_incid,16,14,19
K30_incid,16,15,19
K30_incid,16,16,19
K30_incid,16,17,19
K30_incid,16,18,19
K30_incid,16,19,19
K30_incid,16,20,19
K30_incid,16,21,19
K30_incid,16,22,19
K30_incid,16,23,19
K30_incid,16,24,19
K30_incid,16,25,19
K30_incid,16,26,19
K30_incid,16,27,19
K30_incid,16,28,19
K30_incid,16,29,19
K30_incid,16,30,19
K30_incid,16,31,19
K30_incid,16,32,19
K30_incid,16,33,19
K30_incid,16,34,19
K30_incid,16,35,19
K30_incid,16,36,19
K30_incid,16,37,19
K30_incid,16,38,19
K30_incid,16,39,19
K30_incid,16,40,19
K30_incid,16,41,19
K30_incid,16,42,19
K30_incid,16,43,19
K30_incid,16,44,19
K30_incid,16,45,19
K30_incid,16,46,19
K30_incid,16,47,19
K30_incid,16,48,19
K30_incid,16,49,19
K30_incid,16,50,19
K30_incid,16,51,19
K30_incid,16,52,19
K30_incid,16,53,19
K30_incid,16,54,19
K30_incid,16,55,19
K30_incid,16,56,19
K30_incid,16,57,19
K30_incid,16,58,19
K30_incid,16,59,19
K30_incid,16,60,18
K30_incid,17,1,253
K30_incid,17,2,291
K30_incid,17,3,120
K30_incid,17,4,49
K30_incid,17,5,39
K30_incid,17,6,36
K30_incid,17,7,32
K30_incid,17,8,28
K30_incid,17,9,23
K30_incid,17,10,21
K30_incid,17,11,20
K30_incid,17,12,21
K30_incid,17,13,21
K30_incid,17,14,19
K30_incid,17,15,17
K30_incid,17,16,17
K30_incid,17,17,17
K30_incid,17,18,17
K30_incid,17,19,17
K30_incid,17,20,16
K30_incid,17,21,16
K30_incid,17,22,16
K30_incid,17,23,16
K30_incid,17,24,16
K30_incid,17,25,16
K30_incid,17,26,16
K30_incid,17,27,16
K30_incid,17,28,16
K30_incid,17,29,16
K30_incid,17,30,16
K30_incid,17,31,16
K30_incid,17,32,16
K30_incid,17,33,16
K30_incid,17,34,16
K30_incid,17,35,16
K30_incid,17,36,16
K30_incid,17,37,16
K30_incid,17,38,16
K30_incid,17,39,16
K30_incid,17,40,16
K30_incid,17,41,16
K30_incid,17,42,15
K30_incid,17,43,15
K30_incid,17,44,15
K30_incid,17,45,15
K30_incid,17,46,15
K30_incid,17,47,15
K30_incid,17,48,15
K30_incid,17,49,15
K30_incid,17,50,15
K30_incid,17,51,15
K30_incid,17,52,15
K30_incid,17,53,15
K30_incid,17,54,15
K30_incid,17,55,15
K30_incid,17,56,15
K30_incid,17,57,15
K30_incid,17,58,15
K30_incid,17,59,15
K30_incid,17,60,15
K30_incid,18,1,400
K30_incid,18,2,286
K30_incid,18,3,80
K30_incid,18,4,26
K30_incid,18,5,23
K30_incid,18,6,20
K30_incid,18,7,19
K30_incid,18,8,19
K30_incid,18,9,19
K30_incid,18,10,19
K30_incid,18,11,19
K30_incid,18,12,19
K30_incid,18,13,19
K30_incid,18,14,19
K30_incid,18,15,19
K30_incid,18,16,19
K30_incid,18,17,19
K30_incid,18,18,19
K30_incid,18,19,19
K30_incid,18,20,19
K30_incid,18,21,19
K30_incid,18,22,19
K30_incid,18,23,19
K30_incid,18,24,19
K30_incid,18,25,19
K30_incid,18,26,19
K30_incid,18,27,19
K30_incid,18,28,19
K30_incid,18,29,19
K30_incid,18,30,19
K30_incid,18,31,19
K30_incid,18,32,19
K30_incid,18,33,19
K30_incid,18,34,19
K30_incid,18,35,19
K30_incid,18,36,19
K30_incid,18,37,19
K30_incid,18,38,19
K30_incid,18,39,19
K30_incid,18,40,19
K30_incid,18,41,19
K30_incid,18,42,19
K30_incid,18,43,19
K30_incid,18,44,19
K30_incid,18,45,19
K30_incid,18,46,19
K30_incid,18,47,19
K30_incid,18,48,19
K30_incid,18,49,19
K30_incid,18,50,19
K30_incid,18,51,19
K30_incid,18,52,19
K30_incid,18,53,19
K30_incid,18,54,19
K30_incid,18,55,19
K30_incid,18,56,19
K30_incid,18,57,19
K30_incid,18,58,19
K30_incid,18,59,19
K30_incid,18,60,19
K30_incid,19,1,291
K30_incid,19,2,204
K30_incid,19,3,52
K30_incid,19,4,20
K30_incid,19,5,18
K30_incid,19,6,18
K30_incid,19,7,17
K30_incid,19,8,17
K30_incid,19,9,17
K30_incid,19,10,16
K30_incid,19,11,16
K30_incid,19,12,16
K30_incid,19,13,16
K30_incid,19,14,16
K30_incid,19,15,16
K30_incid,19,16,16
K30_incid,19,17,16
K30_incid,19,18,16
K30_incid,19,19,16
K30_incid,19,20,16
K30_incid,19,21,16
K30_incid,19,22,16
K30_incid,19,23,16
K30_incid,19,24,16
K30_incid,19,25,16
K30_incid,19,26,16
K30_incid,19,27,16
K30_incid,19,28,16
K30_incid,19,29,16
K30_incid,19,30,16
K30_incid,19,31,16
K30_incid,19,32,16
K30_incid,19,33,16
K30_incid,19,34,16
K30_incid,19,35,16
K30_incid,19,36,16
K30_incid,19,37,16
K30_incid,19,38,16
K30_incid,19,39,16
K30_incid,19,40,16
K30_incid,19,41,16
K30_incid,19,42,16
K30_incid,19,43,16
K30_incid,19,44,16
K30_incid,19,45,16
K30_incid,19,46,16
K30_incid,19,47,16
K30_incid,19,48,16
K30_incid,19,49,16
K30_incid,19,50,16
K30_incid,19,51,16
K30_incid,19,52,16
K30_incid,19,53,16
K30_incid,19,54,16
K30_incid,19,55,16
K30_incid,19,56,16
K30_incid,19,57,16
K30_incid,19,58,16
K30_incid,19,59,16
K30_incid,19,60,16
K30_incid,20,1,261
K30_incid,20,2,185
K30_incid,20,3,48
K30_incid,20,4,22
K30_incid,20,5,19
K30_incid,20,6,17
K30_incid,20,7,17
K30_incid,20,8,17
K30_incid,20,9,16
K30_incid,20,10,16
K30_incid,20,11,16
K30_incid,20,12,16
K30_incid,20,13,16
K30_incid,20,14,16
K30_incid,20,15,16
K30_incid,20,16,16
K30_incid,20,17,16
K30_incid,20,18,16
K30_incid,20,19,16
K30_incid,20,20,16
K30_incid,20,21,16
K30_incid,20,22,16
K30_incid,20,23,16
K30_incid,20,24,16
K30_incid,20,25,16
K30_incid,20,26,16
K30_incid,20,27,16
K30_incid,20,28,16
K30_incid,20,29,16
K30_incid,20,30,16
K30_incid,20,31,16
K30_incid,20,32,16
K30_incid,20,33,16
K30_incid,20,34,16
K30_incid,20,35,16
K30_incid,20,36,16
K30_incid,20,37,16
K30_incid,20,38,16
K30_incid,20,39,16
K30_incid,20,40,16
K30_incid,20,41,16
K30_incid,20,42,16
K30_incid,20,43,16
K30_incid,20,44,16
K30_incid,20,45,16
K30_incid,20,46,16
K30_incid,20,47,16
K30_incid,20,48,16
K30_incid,20,49,16
K30_incid,20,50,16
K30_incid,20,51,16
K30_incid,20,52,16
K30_incid,20,53,16
K30_incid,20,54,16
K30_incid,20,55,16
K30_incid,20,56,16
K30_incid,20,57,16
K30_incid,20,58,16
K30_incid,20,59,16
K30_incid,20,60,16
K40_incid,1,1,463
K40_incid,1,2,276
K40_incid,1,3,74
K40_incid,1,4,27
K40_incid,1,5,21
K40_incid,1,6,18
K40_incid,1,7,17
K40_incid,1,8,16
K40_incid,1,9,16
K40_incid,1,10,16
K40_incid,1,11,16
K40_incid,1,12,16
K40_incid,1,13,16
K40_incid,1,14,16
K40_incid,1,15,16
K40_incid,1,16,16
K40_incid,1,17,16
K40_incid,1,18,16
K40_incid,1,19,16
K40_incid,1,20,16
K40_incid,1,21,16
K40_incid,1,22,16
K40_incid,1,23,16
K40_incid,1,24,16
K40_incid,1,25,15
K40_incid,1,26,15
K40_incid,1,27,15
K40_incid,1,28,15
K40_incid,1,29,15
K40_incid,1,30,15
K40_incid,1,31,15
K40_incid,1,32,15
K40_incid,1,33,15
K40_incid,1,34,15
K40_incid,1,35,15
K40_incid,1,36,15
K40_incid,1,37,15
K40_incid,1,38,15
K40_incid,1,39,15
K40_incid,1,40,15
K40_incid,1,41,15
K40_incid,1,42,15
K40_incid,1,43,15
K40_incid,1,44,15
K40_incid,1,45,15
K40_incid,1,46,15
K40_incid,1,47,15
K40_incid,1,48,15
K40_incid,1,49,15
K40_incid,1,50,15
K40_incid,1,51,15
K40_incid,1,52,15
K40_incid,1,53,15
K40_incid,1,54,15
K40_incid,1,55,15
K40_incid,1,56,15
K40_incid,1,57,15
K40_incid,1,58,15
K40_incid,1,59,15
K40_incid,1,60,15
K40_incid,2,1,437
K40_incid,2,2,316
K40_incid,2,3,68
K40_incid,2,4,23
K40_incid,2,5,20
K40_incid,2,6,18
K40_incid,2,7,16
K40_incid,2,8,16
K40_incid,2,9,16
K40_incid,2,10,16
K40_incid,2,11,15
K40_incid,2,12,15
K40_incid,2,13,15
K40_incid,2,14,15
K40_incid,2,15,15
K40_incid,2,16,15
K40_incid,2,17,14
K40_incid,2,18,14
K40_incid,2,19,14
K40_incid,2,20,14
K40_incid,2,21,14
K40_incid,2,22,14
K40_incid,2,23,14
K40_incid,2,24,14
K40_incid,2,25,14
K40_incid,2,26,14
K40_incid,2,27,14
K40_incid,2,28,14
K40_incid,2,29,14
K40_incid,2,30,14
K40_incid,2,31,14
K40_incid,2,32,14
K40_incid,2,33,14
K40_incid,2,34,14
K40_incid,2,35,14
K40_incid,2,36,14
K40_incid,2,37,14
K40_incid,2,38,14
K40_incid,2,39,14
K40_incid,2,40,14
K40_incid,2,41,14
K40_incid,2,42,14
K40_incid,2,43,14
K40_incid,2,44,14
K40_incid,2,45,14
K40_incid,2,46,14
K40_incid,2,47,14
K40_incid,2,48,14
K40_incid,2,49,14
K40_incid,2,50,14
K40_incid,2,51,14
K40_incid,2,52,14
K40_incid,2,53,14
K40_incid,2,54,14
K40_incid,2,55,14
K40_incid,2,56,14
K40_incid,2,57,14
K40_incid,2,58,14
K40_incid,2,59,14
K40_incid,2,60,14
K40_incid,3,1,193
K40_incid,3,2,223
