folder,image,seed,auto_count
K0_incid,8,41,18
K0_incid,8,42,18
K0_incid,8,43,18
K0_incid,8,44,18
K0_incid,8,45,18
K0_incid,8,46,18
K0_incid,8,47,18
K0_incid,8,48,18
K0_incid,8,49,18
K0_incid,8,50,18
K0_incid,8,51,18
K0_incid,8,52,18
K0_incid,8,53,18
K0_incid,8,54,18
K0_incid,8,55,18
K0_incid,8,56,18
K0_incid,8,57,18
K0_incid,8,58,18
K0_incid,8,59,18
K0_incid,8,60,18
K0_incid,9,1,283
K0_incid,9,2,179
K0_incid,9,3,40
K0_incid,9,4,24
K0_incid,9,5,22
K0_incid,9,6,22
K0_incid,9,7,22
K0_incid,9,8,22
K0_incid,9,9,22
K0_incid,9,10,22
K0_incid,9,11,22
K0_incid,9,12,22
K0_incid,9,13,22
K0_incid,9,14,22
K0_incid,9,15,22
K0_incid,9,16,22
K0_incid,9,17,22
K0_incid,9,18,22
K0_incid,9,19,22
K0_incid,9,20,22
K0_incid,9,21,22
K0_incid,9,22,22
K0_incid,9,23,22
K0_incid,9,24,22
K0_incid,9,25,22
K0_incid,9,26,22
K0_incid,9,27,22
K0_incid,9,28,22
K0_incid,9,29,22
K0_incid,9,30,22
K0_incid,9,31,22
K0_incid,9,32,22
K0_incid,9,33,22
K0_incid,9,34,22
K0_incid,9,35,22
K0_incid,9,36,22
K0_incid,9,37,22
K0_incid,9,38,22
K0_incid,9,39,22
K0_incid,9,40,22
K0_incid,9,41,22
K0_incid,9,42,22
K0_incid,9,43,22
K0_incid,9,44,22
K0_incid,9,45,22
K0_incid,9,46,22
K0_incid,9,47,22
K0_incid,9,48,22
K0_incid,9,49,22
K0_incid,9,50,22
K0_incid,9,51,22
K0_incid,9,52,22
K0_incid,9,53,22
K0_incid,9,54,22
K0_incid,9,55,22
K0_incid,9,56,22
K0_incid,9,57,22
K0_incid,9,58,22
K0_incid,9,59,22
K0_incid,9,60,22
K0_incid,10,1,251
K0_incid,10,2,167
K0_incid,10,3,52
K0_incid,10,4,27
K0_incid,10,5,24
K0_incid,10,6,23
K0_incid,10,7,21
K0_incid,10,8,21
K0_incid,10,9,20
K0_incid,10,10,20
K0_incid,10,11,20
K0_incid,10,12,20
K0_incid,10,13,20
K0_incid,10,14,20
K0_incid,10,15,20
K0_incid,10,16,20
K0_incid,10,17,20
K0_incid,10,18,20
K0_incid,10,19,20
K0_incid,10,20,20
K0_incid,10,21,20
K0_incid,10,22,20
K0_incid,10,23,20
K0_incid,10,24,20
K0_incid,10,25,20
K0_incid,10,26,20
K0_incid,10,27,20
K0_incid,10,28,20
K0_incid,10,29,20
K0_incid,10,30,20
K0_incid,10,31,20
K0_incid,10,32,20
K0_incid,10,33,20
K0_incid,10,34,20
K0_incid,10,35,20
K0_incid,10,36,20
K0_incid,10,37,20
K0_incid,10,38,20
K0_incid,10,39,20
K0_incid,10,40,20
K0_incid,10,41,20
K0_incid,10,42,20
K0_incid,10,43,20
K0_incid,10,44,20
K0_incid,10,45,20
K0_incid,10,46,20
K0_incid,10,47,20
K0_incid,10,48,20
K0_incid,10,49,20
K0_incid,10,50,20
K0_incid,10,51,20
K0_incid,10,52,20
K0_incid,10,53,20
K0_incid,10,54,20
K0_incid,10,55,20
K0_incid,10,56,20
K0_incid,10,57,20
K0_incid,10,58,18
K0_incid,10,59,18
K0_incid,10,60,18
K0_incid,11,1,212
K0_incid,11,2,135
K0_incid,11,3,35
K0_incid,11,4,19
K0_incid,11,5,18
K0_incid,11,6,18
K0_incid,11,7,17
K0_incid,11,8,17
K0_incid,11,9,17
K0_incid,11,10,17
K0_incid,11,11,17
K0_incid,11,12,17
K0_incid,11,13,17
K0_incid,11,14,17
K0_incid,11,15,17
K0_incid,11,16,17
K0_incid,11,17,17
K0_incid,11,18,17
K0_incid,11,19,17
K0_incid,11,20,17
K0_incid,11,21,17
K0_incid,11,22,17
K0_incid,11,23,17
K0_incid,11,24,17
K0_incid,11,25,17
K0_incid,11,26,17
K0_incid,11,27,17
K0_incid,11,28,17
K0_incid,11,29,17
K0_incid,11,30,17
K0_incid,11,31,17
K0_incid,11,32,17
K0_incid,11,33,17
K0_incid,11,34,17
K0_incid,11,35,17
K0_incid,11,36,17
K0_incid,11,37,17
K0_incid,11,38,17
K0_incid,11,39,17
K0_incid,11,40,17
K0_incid,11,41,17
K0_incid,11,42,17
K0_incid,11,43,17
K0_incid,11,44,17
K0_incid,11,45,17
K0_incid,11,46,17
K0_incid,11,47,17
K0_incid,11,48,17
K0_incid,11,49,17
K0_incid,11,50,17
K0_incid,11,51,17
K0_incid,11,52,17
K0_incid,11,53,17
K0_incid,11,54,17
K0_incid,11,55,17
K0_incid,11,56,17
K0_incid,11,57,17
K0_incid,11,58,17
K0_incid,11,59,17
K0_incid,11,60,17
K0_incid,12,1,261
K0_incid,12,2,123
K0_incid,12,3,39
K0_incid,12,4,21
K0_incid,12,5,19
K0_incid,12,6,19
K0_incid,12,7,19
K0_incid,12,8,19
K0_incid,12,9,19
K0_incid,12,10,19
K0_incid,12,11,19
K0_incid,12,12,19
K0_incid,12,13,19
K0_incid,12,14,19
K0_incid,12,15,19
K0_incid,12,16,19
K0_incid,12,17,19
K0_incid,12,18,19
K0_incid,12,19,19
K0_incid,12,20,19
K0_incid,12,21,19
K0_incid,12,22,19
K0_incid,12,23,19
K0_incid,12,24,19
K0_incid,12,25,19
K0_incid,12,26,19
K0_incid,12,27,19
K0_incid,12,28,19
K0_incid,12,29,19
K0_incid,12,30,19
K0_incid,12,31,19
K0_incid,12,32,19
K0_incid,12,33,19
K0_incid,12,34,19
K0_incid,12,35,19
K0_incid,12,36,19
K0_incid,12,37,19
K0_incid,12,38,19
K0_incid,12,39,19
K0_incid,12,40,19
K0_incid,12,41,19
K0_incid,12,42,19
K0_incid,12,43,19
K0_incid,12,44,19
K0_incid,12,45,19
K0_incid,12,46,19
K0_incid,12,47,19
K0_incid,12,48,19
K0_incid,12,49,19
K0_incid,12,50,19
K0_incid,12,51,19
K0_incid,12,52,19
K0_incid,12,53,19
K0_incid,12,54,19
K0_incid,12,55,19
K0_incid,12,56,19
K0_incid,12,57,19
K0_incid,12,58,19
K0_incid,12,59,19
K0_incid,12,60,19
K0_incid,13,1,231
K0_incid,13,2,118
K0_incid,13,3,30
K0_incid,13,4,18
K0_incid,13,5,18
K0_incid,13,6,18
K0_incid,13,7,17
K0_incid,13,8,17
K0_incid,13,9,17
K0_incid,13,10,17
K0_incid,13,11,17
K0_incid,13,12,17
K0_incid,13,13,17
K0_incid,13,14,17
K0_incid,13,15,17
K0_incid,13,16,17
K0_incid,13,17,17
K0_incid,13,18,17
K0_incid,13,19,17
K0_incid,13,20,17
K0_incid,13,21,17
K0_incid,13,22,17
K0_incid,13,23,17
K0_incid,13,24,17
K0_incid,13,25,17
K0_incid,13,26,17
K0_incid,13,27,17
K0_incid,13,28,17
K0_incid,13,29,17
K0_incid,13,30,17
K0_incid,13,31,17
K0_incid,13,32,17
K0_incid,13,33,17
K0_incid,13,34,17
K0_incid,13,35,17
K0_incid,13,36,16
K0_incid,13,37,16
K0_incid,13,38,16
K0_incid,13,39,16
K0_incid,13,40,16
K0_incid,13,41,16
K0_incid,13,42,16
K0_incid,13,43,16
K0_incid,13,44,16
K0_incid,13,45,16
K0_incid,13,46,16
K0_incid,13,47,16
K0_incid,13,48,16
K0_incid,13,49,16
K0_incid,13,50,16
K0_incid,13,51,16
K0_incid,13,52,16
K0_incid,13,53,16
K0_incid,13,54,16
K0_incid,13,55,16
K0_incid,13,56,16
K0_incid,13,57,15
K0_incid,13,58,15
K0_incid,13,59,15
K0_incid,13,60,15
K0_incid,14,1,196
K0_incid,14,2,96
K0_incid,14,3,31
K0_incid,14,4,17
K0_incid,14,5,16
K0_incid,14,6,16
K0_incid,14,7,16
K0_incid,14,8,16
K0_incid,14,9,16
K0_incid,14,10,16
K0_incid,14,11,16
K0_incid,14,12,16
K0_incid,14,13,16
K0_incid,14,14,16
K0_incid,14,15,16
K0_incid,14,16,16
K0_incid,14,17,16
K0_incid,14,18,15
K0_incid,14,19,15
K0_incid,14,20,15
K0_incid,14,21,15
K0_incid,14,22,15
K0_incid,14,23,15
K0_incid,14,24,15
K0_incid,14,25,15
K0_incid,14,26,15
K0_incid,14,27,15
K0_incid,14,28,15
K0_incid,14,29,15
K0_incid,14,30,15
K0_incid,14,31,15
K0_incid,14,32,15
K0_incid,14,33,15
K0_incid,14,34,15
K0_incid,14,35,15
K0_incid,14,36,15
K0_incid,14,37,15
K0_incid,14,38,15
K0_incid,14,39,15
K0_incid,14,40,15
K0_incid,14,41,15
K0_incid,14,42,15
K0_incid,14,43,15
K0_incid,14,44,15
K0_incid,14,45,15
K0_incid,14,46,15
K0_incid,14,47,15
K0_incid,14,48,15
K0_incid,14,49,15
K0_incid,14,50,15
K0_incid,14,51,15
K0_incid,14,52,15
K0_incid,14,53,15
K0_incid,14,54,15
K0_incid,14,55,15
K0_incid,14,56,15
K0_incid,14,57,15
K0_incid,14,58,15
K0_incid,14,59,15
K0_incid,14,60,15
K0_incid,15,1,220
K0_incid,15,2,117
K0_incid,15,3,41
K0_incid,15,4,19
K0_incid,15,5,19
K0_incid,15,6,19
K0_incid,15,7,19
K0_incid,15,8,18
K0_incid,15,9,18
K0_incid,15,10,18
K0_incid,15,11,18
K0_incid,15,12,18
K0_incid,15,13,18
K0_incid,15,14,18
K0_incid,15,15,18
K0_incid,15,16,18
K0_incid,15,17,18
K0_incid,15,18,18
K0_incid,15,19,18
K0_incid,15,20,18
K0_incid,15,21,18
K0_incid,15,22,18
K0_incid,15,23,18
K0_incid,15,24,18
K0_incid,15,25,18
K0_incid,15,26,18
K0_incid,15,27,18
K0_incid,15,28,18
K0_incid,15,29,18
K0_incid,15,30,18
K0_incid,15,31,18
K0_incid,15,32,18
K0_incid,15,33,18
K0_incid,15,34,18
K0_incid,15,35,18
K0_incid,15,36,18
K0_incid,15,37,18
K0_incid,15,38,18
K0_incid,15,39,18
K0_incid,15,40,18
K0_incid,15,41,18
K0_incid,15,42,18
K0_incid,15,43,18
K0_incid,15,44,18
K0_incid,15,45,18
K0_incid,15,46,18
K0_incid,15,47,18
K0_incid,15,48,18
K0_incid,15,49,18
K0_incid,15,50,18
K0_incid,15,51,18
K0_incid,15,52,18
K0_incid,15,53,18
K0_incid,15,54,18
K0_incid,15,55,18
K0_incid,15,56,18
K0_incid,15,57,18
K0_incid,15,58,18
K0_incid,15,59,18
K0_incid,15,60,18
K0_incid,16,1,281
K0_incid,16,2,147
K0_incid,16,3,44
K0_incid,16,4,28
K0_incid,16,5,22
K0_incid,16,6,22
K0_incid,16,7,21
K0_incid,16,8,21
K0_incid,16,9,21
K0_incid,16,10,21
K0_incid,16,11,21
K0_incid,16,12,21
K0_incid,16,13,21
K0_incid,16,14,21
K0_incid,16,15,20
K0_incid,16,16,20
K0_incid,16,17,20
K0_incid,16,18,20
K0_incid,16,19,20
K0_incid,16,20,20
K0_incid,16,21,20
K0_incid,16,22,20
K0_incid,16,23,19
K0_incid,16,24,19
K0_incid,16,25,19
K0_incid,16,26,19
K0_incid,16,27,19
K0_incid,16,28,19
K0_incid,16,29,19
K0_incid,16,30,19
K0_incid,16,31,19
K0_incid,16,32,19
K0_incid,16,33,19
K0_incid,16,34,19
K0_incid,16,35,19
K0_incid,16,36,19
K0_incid,16,37,19
K0_incid,16,38,19
K0_incid,16,39,19
K0_incid,16,40,19
K0_incid,16,41,19
K0_incid,16,42,19
K0_incid,16,43,19
K0_incid,16,44,19
K0_incid,16,45,19
K0_incid,16,46,19
K0_incid,16,47,19
K0_incid,16,48,19
K0_incid,16,49,19
K0_incid,16,50,19
K0_incid,16,51,19
K0_incid,16,52,19
K0_incid,16,53,19
K0_incid,16,54,19
K0_incid,16,55,19
K0_incid,16,56,19
K0_incid,16,57,19
K0_incid,16,58,19
K0_incid,16,59,19
K0_incid,16,60,19
K0_incid,17,1,260
K0_incid,17,2,173
K0_incid,17,3,49
K0_incid,17,4,24
K0_incid,17,5,22
K0_incid,17,6,21
K0_incid,17,7,20
K0_incid,17,8,19
K0_incid,17,9,19
K0_incid,17,10,18
K0_incid,17,11,18
K0_incid,17,12,18
K0_incid,17,13,18
K0_incid,17,14,18
K0_incid,17,15,18
K0_incid,17,16,18
K0_incid,17,17,18
K0_incid,17,18,18
K0_incid,17,19,18
K0_incid,17,20,18
K0_incid,17,21,18
K0_incid,17,22,18
K0_incid,17,23,18
K0_incid,17,24,18
K0_incid,17,25,18
K0_incid,17,26,18
K0_incid,17,27,18
K0_incid,17,28,18
K0_incid,17,29,18
K0_incid,17,30,18
K0_incid,17,31,18
K0_incid,17,32,18
K0_incid,17,33,18
K0_incid,17,34,18
K0_incid,17,35,18
K0_incid,17,36,18
K0_incid,17,37,18
K0_incid,17,38,18
K0_incid,17,39,18
K0_incid,17,40,18
K0_incid,17,41,18
K0_incid,17,42,18
K0_incid,17,43,18
K0_incid,17,44,18
K0_incid,17,45,18
K0_incid,17,46,18
K0_incid,17,47,18
K0_incid,17,48,17
K0_incid,17,49,17
K0_incid,17,50,17
K0_incid,17,51,17
K0_incid,17,52,17
K0_incid,17,53,17
K0_incid,17,54,17
K0_incid,17,55,17
K0_incid,17,56,17
K0_incid,17,57,17
K0_incid,17,58,17
K0_incid,17,59,17
K0_incid,17,60,17
K0_incid,18,1,278
K0_incid,18,2,138
K0_incid,18,3,26
K0_incid,18,4,20
K0_incid,18,5,20
K0_incid,18,6,19
K0_incid,18,7,19
K0_incid,18,8,19
K0_incid,18,9,19
K0_incid,18,10,19
K0_incid,18,11,19
K0_incid,18,12,19
K0_incid,18,13,18
K0_incid,18,14,18
K0_incid,18,15,18
K0_incid,18,16,18
K0_incid,18,17,18
K0_incid,18,18,18
K0_incid,18,19,18
K0_incid,18,20,18
K0_incid,18,21,18
K0_incid,18,22,18
K0_incid,18,23,18
K0_incid,18,24,18
K0_incid,18,25,18
K0_incid,18,26,18
K0_incid,18,27,18
K0_incid,18,28,18
K0_incid,18,29,18
K0_incid,18,30,18
K0_incid,18,31,18
K0_incid,18,32,18
K0_incid,18,33,18
K0_incid,18,34,18
K0_incid,18,35,17
K0_incid,18,36,17
K0_incid,18,37,17
K0_incid,18,38,17
K0_incid,18,39,17
K0_incid,18,40,17
K0_incid,18,41,17
K0_incid,18,42,17
K0_incid,18,43,17
K0_incid,18,44,17
K0_incid,18,45,17
K0_incid,18,46,17
K0_incid,18,47,17
K0_incid,18,48,17
K0_incid,18,49,17
K0_incid,18,50,17
K0_incid,18,51,17
K0_incid,18,52,17
K0_incid,18,53,17
K0_incid,18,54,17
K0_incid,18,55,17
K0_incid,18,56,17
K0_incid,18,57,17
K0_incid,18,58,17
K0_incid,18,59,17
K0_incid,18,60,17
K0_incid,19,1,282
K0_incid,19,2,182
K0_incid,19,3,50
K0_incid,19,4,27
K0_incid,19,5,25
K0_incid,19,6,25
K0_incid,19,7,25
K0_incid,19,8,24
K0_incid,19,9,24
K0_incid,19,10,24
K0_incid,19,11,24
K0_incid,19,12,24
K0_incid,19,13,24
K0_incid,19,14,23
K0_incid,19,15,23
K0_incid,19,16,23
K0_incid,19,17,23
K0_incid,19,18,23
K0_incid,19,19,23
K0_incid,19,20,23
K0_incid,19,21,23
K0_incid,19,22,23
K0_incid,19,23,23
K0_incid,19,24,23
K0_incid,19,25,23
K0_incid,19,26,23
K0_incid,19,27,23
K0_incid,19,28,23
K0_incid,19,29,23
K0_incid,19,30,23
K0_incid,19,31,22
K0_incid,19,32,22
K0_incid,19,33,22
K0_incid,19,34,22
K0_incid,19,35,22
K0_incid,19,36,22
K0_incid,19,37,22
K0_incid,19,38,22
K0_incid,19,39,22
K0_incid,19,40,21
K0_incid,19,41,21
K0_incid,19,42,21
K0_incid,19,43,21
K0_incid,19,44,21
K0_incid,19,45,21
K0_incid,19,46,21
K0_incid,19,47,21
K0_incid,19,48,21
K0_incid,19,49,21
K0_incid,19,50,21
K0_incid,19,51,21
K0_incid,19,52,21
K0_incid,19,53,21
K0_incid,19,54,21
K0_incid,19,55,21
K0_incid,19,56,21
K0_incid,19,57,21
K0_incid,19,58,21
K0_incid,19,59,20
K0_incid,19,60,20
K0_incid,20,1,236
K0_incid,20,2,143
K0_incid,20,3,32
K0_incid,20,4,17
K0_incid,20,5,17
K0_incid,20,6,16
K0_incid,20,7,16
K0_incid,20,8,16
K0_incid,20,9,16
K0_incid,20,10,16
K0_incid,20,11,16
K0_incid,20,12,16
K0_incid,20,13,16
K0_incid,20,14,16
K0_incid,20,15,16
K0_incid,20,16,16
K0_incid,20,17,16
K0_incid,20,18,16
K0_incid,20,19,16
K0_incid,20,20,16
K0_incid,20,21,16
K0_incid,20,22,16
K0_incid,20,23,15
K0_incid,20,24,15
